municip_code_ibge,year,lon,lat,population,urban10,water_network,total_collected,level18_num,dengue_year,DIR,outbreak
3300936,2012,-41.651738594517,-22.1958630089379,14024,78.9,40.95,87.09,2,0,0,0
3300936,2013,-41.651738594517,-22.1958630089379,14408,78.9,40.95,87.09,2,506,3511.93781232649,1
3300936,2014,-41.651738594517,-22.1958630089379,14713,78.9,40.95,87.09,2,3,20.3901311765106,0
3300936,2015,-41.651738594517,-22.1958630089379,15008,78.9,40.95,87.09,2,101,672.974413646055,1
3300936,2016,-41.651738594517,-22.1958630089379,15293,78.9,40.95,87.09,2,80,523.115150722553,1
3300936,2017,-41.651738594517,-22.1958630089379,15568,78.9,40.95,87.09,2,1,6.42343268242549,0
3300936,2018,-41.651738594517,-22.1958630089379,16039,78.9,40.95,87.09,2,0,0,0
3300936,2019,-41.651738594517,-22.1958630089379,16301,78.9,40.95,87.09,2,23,141.095638304399,0
3300936,2020,-41.651738594517,-22.1958630089379,16586,78.9,40.95,87.09,2,2,12.058362474376,0
3300951,2001,-43.2566784313649,-22.0433246012998,8026,96.1,93,95.81,3,131,1632.19536506354,1
3300951,2002,-43.2566784313649,-22.0433246012998,8102,96.1,93,95.81,3,19,234.509997531474,0
3300951,2003,-43.2566784313649,-22.0433246012998,8185,96.1,93,95.81,3,1,12.2174709835064,0
3300951,2004,-43.2566784313649,-22.0433246012998,8359,96.1,93,95.81,3,1,11.9631534872592,0
3300951,2005,-43.2566784313649,-22.0433246012998,8455,96.1,93,95.81,3,5,59.1366055588409,0
3300951,2006,-43.2566784313649,-22.0433246012998,8551,96.1,93,95.81,3,0,0,0
3300951,2007,-43.2566784313649,-22.0433246012998,8322,96.1,93,95.81,3,0,0,0
3300951,2008,-43.2566784313649,-22.0433246012998,8760,96.1,93,95.81,3,50,570.776255707763,1
3300951,2009,-43.2566784313649,-22.0433246012998,8839,96.1,93,95.81,3,0,0,0
3300951,2010,-43.2566784313649,-22.0433246012998,8183,96.1,93,95.81,3,3,36.6613711352805,0
3300951,2011,-43.2566784313649,-22.0433246012998,8200,96.1,93,95.81,3,8,97.5609756097561,0
3300951,2012,-43.2566784313649,-22.0433246012998,8219,96.1,93,95.81,3,1,12.1669302834895,0
3300951,2013,-43.2566784313649,-22.0433246012998,8240,96.1,93,95.81,3,210,2548.54368932039,1
3300951,2014,-43.2566784313649,-22.0433246012998,8245,96.1,93,95.81,3,0,0,0
3300951,2015,-43.2566784313649,-22.0433246012998,8250,96.1,93,95.81,3,1,12.1212121212121,0
3300951,2016,-43.2566784313649,-22.0433246012998,8255,96.1,93,95.81,3,10,121.138703815869,0
3300951,2017,-43.2566784313649,-22.0433246012998,8336,96.1,93,95.81,3,0,0,0
3300951,2018,-43.2566784313649,-22.0433246012998,8544,96.1,93,95.81,3,0,0,0
3300951,2019,-43.2566784313649,-22.0433246012998,8561,96.1,93,95.81,3,2,23.3617568041117,0
3300951,2020,-43.2566784313649,-22.0433246012998,8576,96.1,93,95.81,3,0,0,0
3301009,2001,-41.4039543951899,-21.7472591545202,410220,90.3,73.22,95.76,2,17,4.1441177904539,0
3301009,2002,-41.4039543951899,-21.7472591545202,413445,90.3,73.22,95.76,2,16,3.86992223875001,0
3301009,2003,-41.4039543951899,-21.7472591545202,416441,90.3,73.22,95.76,2,6,1.4407803266249,0
3301009,2004,-41.4039543951899,-21.7472591545202,422731,90.3,73.22,95.76,2,0,0,0
3301009,2005,-41.4039543951899,-21.7472591545202,426212,90.3,73.22,95.76,2,6,1.40775013373626,0
3301009,2006,-41.4039543951899,-21.7472591545202,429667,90.3,73.22,95.76,2,82,19.0845468700179,0
3301009,2007,-41.4039543951899,-21.7472591545202,426154,90.3,73.22,95.76,2,2285,536.191142169263,1
3301009,2008,-41.4039543951899,-21.7472591545202,431839,90.3,73.22,95.76,2,8892,2059.10072967009,1
3301009,2009,-41.4039543951899,-21.7472591545202,434008,90.3,73.22,95.76,2,286,65.8974028128514,0
3301009,2010,-41.4039543951899,-21.7472591545202,463545,90.3,73.22,95.76,2,2022,436.20360482801,1
3301009,2011,-41.4039543951899,-21.7472591545202,468087,90.3,73.22,95.76,2,4037,862.446511011842,1
3301009,2012,-41.4039543951899,-21.7472591545202,472300,90.3,73.22,95.76,2,1216,257.463476603854,0
3301009,2013,-41.4039543951899,-21.7472591545202,477208,90.3,73.22,95.76,2,14375,3012.31328896414,1
3301009,2014,-41.4039543951899,-21.7472591545202,480648,90.3,73.22,95.76,2,112,23.301875801002,0
3301009,2015,-41.4039543951899,-21.7472591545202,483970,90.3,73.22,95.76,2,4671,965.142467508317,1
3301009,2016,-41.4039543951899,-21.7472591545202,487186,90.3,73.22,95.76,2,1691,347.095359883084,1
3301009,2017,-41.4039543951899,-21.7472591545202,490288,90.3,73.22,95.76,2,59,12.0337434324316,0
3301009,2018,-41.4039543951899,-21.7472591545202,503424,90.3,73.22,95.76,2,147,29.2000381388253,0
3301009,2019,-41.4039543951899,-21.7472591545202,507548,90.3,73.22,95.76,2,79,15.5650303025527,0
3301009,2020,-41.4039543951899,-21.7472591545202,511168,90.3,73.22,95.76,2,14,2.73882559158633,0
3301108,2001,-42.3344530518478,-21.8686906078351,19979,70.65,75.87,87.08,5,1,5.00525551829421,0
3301108,2002,-42.3344530518478,-21.8686906078351,20131,70.65,75.87,87.08,5,7,34.7722418161045,0
3301108,2003,-42.3344530518478,-21.8686906078351,20269,70.65,75.87,87.08,5,1,4.93364250826385,0
3301108,2004,-42.3344530518478,-21.8686906078351,20557,70.65,75.87,87.08,5,0,0,0
3301108,2005,-42.3344530518478,-21.8686906078351,20717,70.65,75.87,87.08,5,0,0,0
3301108,2006,-42.3344530518478,-21.8686906078351,20876,70.65,75.87,87.08,5,0,0,0
3301108,2007,-42.3344530518478,-21.8686906078351,19799,70.65,75.87,87.08,5,212,1070.76114955301,1
3301108,2008,-42.3344530518478,-21.8686906078351,20491,70.65,75.87,87.08,5,583,2845.15152993997,1
3301108,2009,-42.3344530518478,-21.8686906078351,20540,70.65,75.87,87.08,5,13,63.2911392405063,0
3301108,2010,-42.3344530518478,-21.8686906078351,19826,70.65,75.87,87.08,5,159,801.977201654393,1
3301108,2011,-42.3344530518478,-21.8686906078351,19830,70.65,75.87,87.08,5,560,2824.00403429148,1
3301108,2012,-42.3344530518478,-21.8686906078351,19830,70.65,75.87,87.08,5,9,45.3857791225416,0
3301108,2013,-42.3344530518478,-21.8686906078351,19825,70.65,75.87,87.08,5,775,3909.20554854981,1
3301108,2014,-42.3344530518478,-21.8686906078351,19792,70.65,75.87,87.08,5,4,20.2101859337106,0
3301108,2015,-42.3344530518478,-21.8686906078351,19759,70.65,75.87,87.08,5,13,65.7928032795182,0
3301108,2016,-42.3344530518478,-21.8686906078351,19727,70.65,75.87,87.08,5,1387,7030.97277842551,1
3301108,2017,-42.3344530518478,-21.8686906078351,19697,70.65,75.87,87.08,5,3,15.2307457988526,0
3301108,2018,-42.3344530518478,-21.8686906078351,20177,70.65,75.87,87.08,5,3,14.8684145313971,0
3301108,2019,-42.3344530518478,-21.8686906078351,20172,70.65,75.87,87.08,5,7,34.7015665278604,0
3301108,2020,-42.3344530518478,-21.8686906078351,20168,70.65,75.87,87.08,5,0,0,0
3301157,2001,-41.5006215376288,-21.5253369603647,12551,70.13,68.91,78.05,5,28,223.089793641941,0
3301157,2002,-41.5006215376288,-21.5253369603647,12551,70.13,68.91,78.05,5,31,246.992271532149,0
3301157,2003,-41.5006215376288,-21.5253369603647,12531,70.13,68.91,78.05,5,1,7.98020908147793,0
3301157,2004,-41.5006215376288,-21.5253369603647,12488,70.13,68.91,78.05,5,0,0,0
3301157,2005,-41.5006215376288,-21.5253369603647,12465,70.13,68.91,78.05,5,0,0,0
3301157,2006,-41.5006215376288,-21.5253369603647,12441,70.13,68.91,78.05,5,7,56.2655735069528,0
3301157,2007,-41.5006215376288,-21.5253369603647,12206,70.13,68.91,78.05,5,158,1294.44535474357,1
3301157,2008,-41.5006215376288,-21.5253369603647,12502,70.13,68.91,78.05,5,73,583.906574948008,1
3301157,2009,-41.5006215376288,-21.5253369603647,12481,70.13,68.91,78.05,5,8,64.0974280906979,0
3301157,2010,-41.5006215376288,-21.5253369603647,12540,70.13,68.91,78.05,5,7,55.8213716108453,0
3301157,2011,-41.5006215376288,-21.5253369603647,12601,70.13,68.91,78.05,5,29,230.140465042457,0
3301157,2012,-41.5006215376288,-21.5253369603647,12601,70.13,68.91,78.05,5,23,182.525196412983,0
3301157,2013,-41.5006215376288,-21.5253369603647,12599,70.13,68.91,78.05,5,186,1476.30764346377,1
3301157,2014,-41.5006215376288,-21.5253369603647,12578,70.13,68.91,78.05,5,5,39.7519478454444,0
3301157,2015,-41.5006215376288,-21.5253369603647,12558,70.13,68.91,78.05,5,27,215.002388915432,0
3301157,2016,-41.5006215376288,-21.5253369603647,12538,70.13,68.91,78.05,5,161,1284.0963471048,1
3301157,2017,-41.5006215376288,-21.5253369603647,12519,70.13,68.91,78.05,5,3,23.9635753654445,0
3301157,2018,-41.5006215376288,-21.5253369603647,12826,70.13,68.91,78.05,5,12,93.5599563386871,0
3301157,2019,-41.5006215376288,-21.5253369603647,12823,70.13,68.91,78.05,5,23,179.365203150589,0
3301157,2020,-41.5006215376288,-21.5253369603647,12821,70.13,68.91,78.05,5,15,116.995554168942,0
3301207,2001,-42.5684210340312,-21.9015277029493,15384,77.13,89.25,94.19,5,177,1150.54602184087,1
3301207,2002,-42.5684210340312,-21.9015277029493,15453,77.13,89.25,94.19,5,57,368.86041545331,1
3301207,2003,-42.5684210340312,-21.9015277029493,15529,77.13,89.25,94.19,5,10,64.3956468542727,0
3301207,2004,-42.5684210340312,-21.9015277029493,15689,77.13,89.25,94.19,5,3,19.1216776085155,0
3301207,2005,-42.5684210340312,-21.9015277029493,15778,77.13,89.25,94.19,5,2,12.675877804538,0
3301207,2006,-42.5684210340312,-21.9015277029493,15866,77.13,89.25,94.19,5,4,25.2111433253498,0
3301207,2007,-42.5684210340312,-21.9015277029493,16690,77.13,89.25,94.19,5,51,305.57219892151,1
3301207,2008,-42.5684210340312,-21.9015277029493,17784,77.13,89.25,94.19,5,559,3143.27485380117,1
3301207,2009,-42.5684210340312,-21.9015277029493,18024,77.13,89.25,94.19,5,26,144.252108300044,0
3301207,2010,-42.5684210340312,-21.9015277029493,17439,77.13,89.25,94.19,5,15,86.0141063134354,0
3301207,2011,-42.5684210340312,-21.9015277029493,17599,77.13,89.25,94.19,5,90,511.392692766634,1
3301207,2012,-42.5684210340312,-21.9015277029493,17758,77.13,89.25,94.19,5,7,39.4188534744904,0
3301207,2013,-42.5684210340312,-21.9015277029493,17944,77.13,89.25,94.19,5,52,289.79045920642,0
3301207,2014,-42.5684210340312,-21.9015277029493,18074,77.13,89.25,94.19,5,0,0,0
3301207,2015,-42.5684210340312,-21.9015277029493,18200,77.13,89.25,94.19,5,37,203.296703296703,0
3301207,2016,-42.5684210340312,-21.9015277029493,18322,77.13,89.25,94.19,5,745,4066.14998362624,1
3301207,2017,-42.5684210340312,-21.9015277029493,18264,77.13,89.25,94.19,5,0,0,0
3301207,2018,-42.5684210340312,-21.9015277029493,18755,77.13,89.25,94.19,5,4,21.327645961077,0
3301207,2019,-42.5684210340312,-21.9015277029493,18895,77.13,89.25,94.19,5,6,31.754432389521,0
3301207,2020,-42.5684210340312,-21.9015277029493,19030,77.13,89.25,94.19,5,2,10.5097214923805,0
3301306,2001,-42.1441128210661,-22.4821945659939,22841,80.67,90.67,98.32,2,7,30.6466441924609,0
3301306,2002,-42.1441128210661,-22.4821945659939,23526,80.67,90.67,98.32,2,12,51.0073960724305,0
3301306,2003,-42.1441128210661,-22.4821945659939,24164,80.67,90.67,98.32,2,20,82.7677536831651,0
3301306,2004,-42.1441128210661,-22.4821945659939,25502,80.67,90.67,98.32,2,1,3.92126107756254,0
3301306,2005,-42.1441128210661,-22.4821945659939,26243,80.67,90.67,98.32,2,1,3.81053995351141,0
3301306,2006,-42.1441128210661,-22.4821945659939,26978,80.67,90.67,98.32,2,13,48.1874119653051,0
3301306,2007,-42.1441128210661,-22.4821945659939,27086,80.67,90.67,98.32,2,165,609.170789337665,1
3301306,2008,-42.1441128210661,-22.4821945659939,29811,80.67,90.67,98.32,2,52,174.432256549596,0
3301306,2009,-42.1441128210661,-22.4821945659939,30572,80.67,90.67,98.32,2,46,150.46447729949,0
3301306,2010,-42.1441128210661,-22.4821945659939,35373,80.67,90.67,98.32,2,556,1571.82031492947,1
3301306,2011,-42.1441128210661,-22.4821945659939,36360,80.67,90.67,98.32,2,174,478.547854785479,1
3301306,2012,-42.1441128210661,-22.4821945659939,37340,80.67,90.67,98.32,2,17,45.5275843599357,0
3301306,2013,-42.1441128210661,-22.4821945659939,38492,80.67,90.67,98.32,2,1162,3018.80910319027,1
3301306,2014,-42.1441128210661,-22.4821945659939,39414,80.67,90.67,98.32,2,6,15.2230172020094,0
3301306,2015,-42.1441128210661,-22.4821945659939,40305,80.67,90.67,98.32,2,93,230.740602902866,0
3301306,2016,-42.1441128210661,-22.4821945659939,41167,80.67,90.67,98.32,2,240,582.991230840236,1
3301306,2017,-42.1441128210661,-22.4821945659939,41999,80.67,90.67,98.32,2,54,128.574489868806,0
3301306,2018,-42.1441128210661,-22.4821945659939,43295,80.67,90.67,98.32,2,25,57.7433883820303,0
3301306,2019,-42.1441128210661,-22.4821945659939,44184,80.67,90.67,98.32,2,87,196.903856599674,0
3301306,2020,-42.1441128210661,-22.4821945659939,45041,80.67,90.67,98.32,2,21,46.6241868519793,0
3301405,2001,-41.8428330246064,-22.135050246067,18920,86.92,33.57,93.49,2,0,0,0
3301405,2002,-41.8428330246064,-22.135050246067,18926,86.92,33.57,93.49,2,1,5.28373665856494,0
3301405,2003,-41.8428330246064,-22.135050246067,19101,86.92,33.57,93.49,2,1,5.23532799329878,0
3301405,2004,-41.8428330246064,-22.135050246067,19469,86.92,33.57,93.49,2,0,0,0
3301405,2005,-41.8428330246064,-22.135050246067,19674,86.92,33.57,93.49,2,0,0,0
3301405,2006,-41.8428330246064,-22.135050246067,19875,86.92,33.57,93.49,2,2,10.062893081761,0
3301405,2007,-41.8428330246064,-22.135050246067,19479,86.92,33.57,93.49,2,43,220.75055187638,0
3301405,2008,-41.8428330246064,-22.135050246067,20505,86.92,33.57,93.49,2,110,536.454523287003,1
3301405,2009,-41.8428330246064,-22.135050246067,20687,86.92,33.57,93.49,2,9,43.5055832165128,0
3301405,2010,-41.8428330246064,-22.135050246067,21200,86.92,33.57,93.49,2,9,42.4528301886792,0
3301405,2011,-41.8428330246064,-22.135050246067,21416,86.92,33.57,93.49,2,16,74.7104968248039,0
3301405,2012,-41.8428330246064,-22.135050246067,21613,86.92,33.57,93.49,2,7,32.387914680979,0
3301405,2013,-41.8428330246064,-22.135050246067,21844,86.92,33.57,93.49,2,14,64.0908258560703,0
3301405,2014,-41.8428330246064,-22.135050246067,22006,86.92,33.57,93.49,2,2,9.08843042806507,0
3301405,2015,-41.8428330246064,-22.135050246067,22163,86.92,33.57,93.49,2,71,320.35374272436,1
3301405,2016,-41.8428330246064,-22.135050246067,22315,86.92,33.57,93.49,2,396,1774.59108223168,1
3301405,2017,-41.8428330246064,-22.135050246067,22461,86.92,33.57,93.49,2,32,142.469168781443,0
3301405,2018,-41.8428330246064,-22.135050246067,23064,86.92,33.57,93.49,2,6,26.0145681581686,0
3301405,2019,-41.8428330246064,-22.135050246067,23228,86.92,33.57,93.49,2,56,241.088341656621,0
3301405,2020,-41.8428330246064,-22.135050246067,23398,86.92,33.57,93.49,2,6,25.6432173690059,0
3301504,2001,-42.3424528601219,-22.0586663332034,18821,97.24,91.94,97.2,5,3,15.9396418893789,0
3301504,2002,-42.3424528601219,-22.0586663332034,18992,97.24,91.94,97.2,5,28,147.43049705139,0
3301504,2003,-42.3424528601219,-22.0586663332034,19173,97.24,91.94,97.2,5,3,15.6470035988108,0
3301504,2004,-42.3424528601219,-22.0586663332034,19553,97.24,91.94,97.2,5,0,0,0
3301504,2005,-42.3424528601219,-22.0586663332034,19764,97.24,91.94,97.2,5,0,0,0
3301504,2006,-42.3424528601219,-22.0586663332034,19973,97.24,91.94,97.2,5,0,0,0
3301504,2007,-42.3424528601219,-22.0586663332034,18984,97.24,91.94,97.2,5,273,1438.05309734513,1
3301504,2008,-42.3424528601219,-22.0586663332034,19797,97.24,91.94,97.2,5,370,1868.97004596656,1
3301504,2009,-42.3424528601219,-22.0586663332034,19902,97.24,91.94,97.2,5,20,100.492412822832,0
3301504,2010,-42.3424528601219,-22.0586663332034,20403,97.24,91.94,97.2,5,72,352.88928098809,1
3301504,2011,-42.3424528601219,-22.0586663332034,20571,97.24,91.94,97.2,5,1218,5920.95668659764,1
3301504,2012,-42.3424528601219,-22.0586663332034,20707,97.24,91.94,97.2,5,45,217.317815231564,0
3301504,2013,-42.3424528601219,-22.0586663332034,20863,97.24,91.94,97.2,5,733,3513.39692278196,1
3301504,2014,-42.3424528601219,-22.0586663332034,20965,97.24,91.94,97.2,5,2,9.53970903887431,0
3301504,2015,-42.3424528601219,-22.0586663332034,21063,97.24,91.94,97.2,5,85,403.551251008878,1
3301504,2016,-42.3424528601219,-22.0586663332034,21158,97.24,91.94,97.2,5,2144,10133.2829189905,1
3301504,2017,-42.3424528601219,-22.0586663332034,21250,97.24,91.94,97.2,5,31,145.882352941176,0
3301504,2018,-42.3424528601219,-22.0586663332034,21806,97.24,91.94,97.2,5,12,55.0307254883977,0
3301504,2019,-42.3424528601219,-22.0586663332034,21926,97.24,91.94,97.2,5,6,27.3647724163094,0
3301504,2020,-42.3424528601219,-22.0586663332034,22041,97.24,91.94,97.2,5,7,31.7589946009709,0
3301603,2001,-42.4985827875731,-22.0565800575883,10363,70.75,53.74,92.39,5,1,9.64971533339767,0
3301603,2002,-42.4985827875731,-22.0565800575883,10431,70.75,53.74,92.39,5,10,95.8680855143323,0
3301603,2003,-42.4985827875731,-22.0565800575883,10475,70.75,53.74,92.39,5,1,9.54653937947494,0
3301603,2004,-42.4985827875731,-22.0565800575883,10569,70.75,53.74,92.39,5,0,0,0
3301603,2005,-42.4985827875731,-22.0565800575883,10622,70.75,53.74,92.39,5,1,9.41442289587648,0
3301603,2006,-42.4985827875731,-22.0565800575883,10673,70.75,53.74,92.39,5,1,9.3694368968425,0
3301603,2007,-42.4985827875731,-22.0565800575883,10438,70.75,53.74,92.39,5,0,0,0
3301603,2008,-42.4985827875731,-22.0565800575883,10848,70.75,53.74,92.39,5,1,9.21828908554572,0
3301603,2009,-42.4985827875731,-22.0565800575883,10891,70.75,53.74,92.39,5,0,0,0
3301603,2010,-42.4985827875731,-22.0565800575883,10933,70.75,53.74,92.39,5,2,18.2932406475807,0
3301603,2011,-42.4985827875731,-22.0565800575883,10976,70.75,53.74,92.39,5,8,72.8862973760933,0
3301603,2012,-42.4985827875731,-22.0565800575883,11020,70.75,53.74,92.39,5,1,9.07441016333938,0
3301603,2013,-42.4985827875731,-22.0565800575883,11070,70.75,53.74,92.39,5,5,45.1671183378501,0
3301603,2014,-42.4985827875731,-22.0565800575883,11096,70.75,53.74,92.39,5,0,0,0
3301603,2015,-42.4985827875731,-22.0565800575883,11121,70.75,53.74,92.39,5,0,0,0
3301603,2016,-42.4985827875731,-22.0565800575883,11145,70.75,53.74,92.39,5,107,960.071781067743,1
3301603,2017,-42.4985827875731,-22.0565800575883,11169,70.75,53.74,92.39,5,0,0,0
3301603,2018,-42.4985827875731,-22.0565800575883,11454,70.75,53.74,92.39,5,1,8.73057447180024,0
3301603,2019,-42.4985827875731,-22.0565800575883,11492,70.75,53.74,92.39,5,6,52.2102332057083,0
3301603,2020,-42.4985827875731,-22.0565800575883,11528,70.75,53.74,92.39,5,12,104.094378903539,0
3301702,2001,-43.2998469363166,-22.6323998777946,783517,99.66,61.52,95.51,1,237,30.2482269050959,0
3301702,2002,-43.2998469363166,-22.6323998777946,798103,99.66,61.52,95.51,1,11686,1464.22203650406,1
3301702,2003,-43.2998469363166,-22.6323998777946,808614,99.66,61.52,95.51,1,49,6.05975162438444,0
3301702,2004,-43.2998469363166,-22.6323998777946,830679,99.66,61.52,95.51,1,22,2.64843579770284,0
3301702,2005,-43.2998469363166,-22.6323998777946,842890,99.66,61.52,95.51,1,7,0.830476100084234,0
3301702,2006,-43.2998469363166,-22.6323998777946,855010,99.66,61.52,95.51,1,150,17.5436544601818,0
3301702,2007,-43.2998469363166,-22.6323998777946,842686,99.66,61.52,95.51,1,551,65.3861580707405,0
3301702,2008,-43.2998469363166,-22.6323998777946,864392,99.66,61.52,95.51,1,13753,1591.0605373488,1
3301702,2009,-43.2998469363166,-22.6323998777946,872762,99.66,61.52,95.51,1,251,28.7592722872902,0
3301702,2010,-43.2998469363166,-22.6323998777946,855046,99.66,61.52,95.51,1,1162,135.89912121687,0
3301702,2011,-43.2998469363166,-22.6323998777946,861158,99.66,61.52,95.51,1,9316,1081.79915880709,1
3301702,2012,-43.2998469363166,-22.6323998777946,867067,99.66,61.52,95.51,1,2778,320.390465788688,1
3301702,2013,-43.2998469363166,-22.6323998777946,873921,99.66,61.52,95.51,1,6862,785.196831292531,1
3301702,2014,-43.2998469363166,-22.6323998777946,878402,99.66,61.52,95.51,1,259,29.4853609167557,0
3301702,2015,-43.2998469363166,-22.6323998777946,882729,99.66,61.52,95.51,1,311,35.2316509370373,0
3301702,2016,-43.2998469363166,-22.6323998777946,886917,99.66,61.52,95.51,1,1613,181.865946869888,0
3301702,2017,-43.2998469363166,-22.6323998777946,890997,99.66,61.52,95.51,1,365,40.9653455623307,0
3301702,2018,-43.2998469363166,-22.6323998777946,914383,99.66,61.52,95.51,1,305,33.3558257316682,0
3301702,2019,-43.2998469363166,-22.6323998777946,919596,99.66,61.52,95.51,1,722,78.512738202428,0
3301702,2020,-43.2998469363166,-22.6323998777946,924624,99.66,61.52,95.51,1,82,8.86846977798543,0
3301801,2001,-43.6358157801103,-22.5184096788121,12176,71.89,41.43,98.56,5,9,73.9159001314061,0
3301801,2002,-43.6358157801103,-22.5184096788121,12186,71.89,41.43,98.56,5,28,229.77186935828,0
3301801,2003,-43.6358157801103,-22.5184096788121,12196,71.89,41.43,98.56,5,0,0,0
3301801,2004,-43.6358157801103,-22.5184096788121,12217,71.89,41.43,98.56,5,0,0,0
3301801,2005,-43.6358157801103,-22.5184096788121,12229,71.89,41.43,98.56,5,0,0,0
3301801,2006,-43.6358157801103,-22.5184096788121,12240,71.89,41.43,98.56,5,1,8.16993464052288,0
3301801,2007,-43.6358157801103,-22.5184096788121,12544,71.89,41.43,98.56,5,11,87.6913265306123,0
3301801,2008,-43.6358157801103,-22.5184096788121,13127,71.89,41.43,98.56,5,9,68.5609811838196,0
3301801,2009,-43.6358157801103,-22.5184096788121,13214,71.89,41.43,98.56,5,6,45.4063871651279,0
3301801,2010,-43.6358157801103,-22.5184096788121,13239,71.89,41.43,98.56,5,0,0,0
3301801,2011,-43.6358157801103,-22.5184096788121,13324,71.89,41.43,98.56,5,53,397.778444911438,1
3301801,2012,-43.6358157801103,-22.5184096788121,13408,71.89,41.43,98.56,5,2,14.9164677804296,0
3301801,2013,-43.6358157801103,-22.5184096788121,13505,71.89,41.43,98.56,5,19,140.688633839319,0
3301801,2014,-43.6358157801103,-22.5184096788121,13566,71.89,41.43,98.56,5,0,0,0
3301801,2015,-43.6358157801103,-22.5184096788121,13626,71.89,41.43,98.56,5,69,506.384852487891,1
3301801,2016,-43.6358157801103,-22.5184096788121,13521,71.89,41.43,98.56,5,85,628.651726943273,1
3301801,2017,-43.6358157801103,-22.5184096788121,13576,71.89,41.43,98.56,5,1,7.36593989393047,0
3301801,2018,-43.6358157801103,-22.5184096788121,13929,71.89,41.43,98.56,5,6,43.0755976739177,0
3301801,2019,-43.6358157801103,-22.5184096788121,14002,71.89,41.43,98.56,5,4,28.5673475217826,0
3301801,2020,-43.6358157801103,-22.5184096788121,14071,71.89,41.43,98.56,5,16,113.70904697605,0
3301850,2001,-42.9645726052511,-22.5836626885398,39151,96.63,55.01,93.08,1,12,30.6505580955787,0
3301850,2002,-42.9645726052511,-22.5836626885398,40030,96.63,55.01,93.08,1,197,492.130901823632,1
3301850,2003,-42.9645726052511,-22.5836626885398,40994,96.63,55.01,93.08,1,4,9.75752549153535,0
3301850,2004,-42.9645726052511,-22.5836626885398,43019,96.63,55.01,93.08,1,2,4.64910853343871,0
3301850,2005,-42.9645726052511,-22.5836626885398,44139,96.63,55.01,93.08,1,0,0,0
3301850,2006,-42.9645726052511,-22.5836626885398,45251,96.63,55.01,93.08,1,7,15.4692713973172,0
3301850,2007,-42.9645726052511,-22.5836626885398,44692,96.63,55.01,93.08,1,90,201.378322742325,0
3301850,2008,-42.9645726052511,-22.5836626885398,48688,96.63,55.01,93.08,1,216,443.641143608281,1
3301850,2009,-42.9645726052511,-22.5836626885398,49748,96.63,55.01,93.08,1,11,22.1114416659966,0
3301850,2010,-42.9645726052511,-22.5836626885398,51487,96.63,55.01,93.08,1,53,102.938605861674,0
3301850,2011,-42.9645726052511,-22.5836626885398,52522,96.63,55.01,93.08,1,469,892.959140931419,1
3301850,2012,-42.9645726052511,-22.5836626885398,53527,96.63,55.01,93.08,1,16,29.8914566480468,0
3301850,2013,-42.9645726052511,-22.5836626885398,54706,96.63,55.01,93.08,1,323,590.428837787446,1
3301850,2014,-42.9645726052511,-22.5836626885398,55626,96.63,55.01,93.08,1,3,5.39316147125445,0
3301850,2015,-42.9645726052511,-22.5836626885398,56515,96.63,55.01,93.08,1,33,58.3915774573122,0
3301850,2016,-42.9645726052511,-22.5836626885398,57105,96.63,55.01,93.08,1,230,402.76683302688,1
3301850,2017,-42.9645726052511,-22.5836626885398,57921,96.63,55.01,93.08,1,16,27.6238324614561,0
3301850,2018,-42.9645726052511,-22.5836626885398,59613,96.63,55.01,93.08,1,7,11.7424051800782,0
3301850,2019,-42.9645726052511,-22.5836626885398,60517,96.63,55.01,93.08,1,18,29.7437083794636,0
3301850,2020,-42.9645726052511,-22.5836626885398,61388,96.63,55.01,93.08,1,0,0,0
3301876,2001,-42.2180057485198,-22.8287296874252,15976,100,80.95,98.73,3,75,469.454181271908,1
3301876,2002,-42.2180057485198,-22.8287296874252,16680,100,80.95,98.73,3,274,1642.68585131894,1
3301876,2003,-42.2180057485198,-22.8287296874252,17419,100,80.95,98.73,3,11,63.1494345255181,0
3301876,2004,-42.2180057485198,-22.8287296874252,18969,100,80.95,98.73,3,0,0,0
3301876,2005,-42.2180057485198,-22.8287296874252,19346,100,80.95,98.73,3,2,10.338054378166,0
3301876,2006,-42.2180057485198,-22.8287296874252,20177,100,80.95,98.73,3,17,84.2543490112504,0
3301876,2007,-42.2180057485198,-22.8287296874252,19716,100,80.95,98.73,3,115,583.282613106107,1
3301876,2008,-42.2180057485198,-22.8287296874252,22199,100,80.95,98.73,3,237,1067.61565836299,1
3301876,2009,-42.2180057485198,-22.8287296874252,22947,100,80.95,98.73,3,7,30.5050769163725,0
3301876,2010,-42.2180057485198,-22.8287296874252,22858,100,80.95,98.73,3,64,279.989500393735,0
3301876,2011,-42.2180057485198,-22.8287296874252,23475,100,80.95,98.73,3,615,2619.80830670927,1
3301876,2012,-42.2180057485198,-22.8287296874252,24079,100,80.95,98.73,3,106,440.217617010673,1
3301876,2013,-42.2180057485198,-22.8287296874252,24788,100,80.95,98.73,3,1029,4151.2021946103,1
3301876,2014,-42.2180057485198,-22.8287296874252,25354,100,80.95,98.73,3,3,11.8324524729826,0
3301876,2015,-42.2180057485198,-22.8287296874252,25901,100,80.95,98.73,3,30,115.825643797537,0
3301876,2016,-42.2180057485198,-22.8287296874252,26430,100,80.95,98.73,3,13,49.1865304578131,0
